MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Lot Config,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Sale Type,Sale Condition,SalePrice
30,RL,60,10800,Reg,Inside,1Fam,1Story,5,6,1920,Hip,Stucco,0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,Ex,Y,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,Gd,Unf,2,720,TA,Y,229,0,0,0,0,0,NA,WD ,Normal,120000
70,RL,60,7200,Reg,Inside,1Fam,2Story,6,8,1915,Gable,MetalSd,0,TA,Ex,CBlock,TA,TA,No,Rec,338,Unf,0,325,663,Ex,Y,774,821,0,1595,0,0,2,0,3,1,TA,7,Typ,Gd,Unf,2,528,TA,Y,49,0,231,0,0,0,NA,WD ,Normal,155500
50,RL,60,10818,Reg,Inside,1Fam,1.5Fin,4,4,1910,Gable,VinylSd,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,1077,1077,TA,Y,981,779,0,1760,0,0,1,1,4,1,TA,7,Typ,TA,Unf,2,648,Fa,Y,120,0,96,0,0,0,NA,COD,Abnorml,80000
50,RL,60,10410,Reg,Corner,1Fam,1.5Fin,3,4,1915,Gable,Wd Sdng,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,672,TA,Y,694,520,0,1214,0,0,1,0,3,1,TA,6,Typ,NA,Unf,3,936,TA,Y,216,0,160,0,0,0,MnPrv,WD ,Family,105000
190,RL,60,10800,Reg,Corner,2fmCon,1.5Fin,5,4,1900,Gable,Wd Sdng,0,TA,Fa,CBlock,TA,Fa,No,BLQ,664,Unf,0,290,954,TA,N,1766,648,0,2414,0,0,2,0,3,2,TA,10,Mod,Gd,Unf,2,520,TA,N,142,0,0,0,0,0,NA,ConLD,Normal,160000
50,RL,60,10800,Reg,Inside,1Fam,1.5Fin,5,8,1936,Gable,Wd Sdng,0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,796,Gd,Y,1096,370,0,1466,0,1,2,0,3,1,Gd,7,Min1,TA,Unf,2,566,TA,Y,436,21,0,0,0,0,NA,WD ,Normal,170000
20,RL,84,8658,Reg,Inside,1Fam,1Story,6,5,1965,Gable,Wd Sdng,101,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,0,445,1088,Ex,Y,1324,0,0,1324,0,0,2,0,3,1,TA,6,Typ,TA,RFn,2,440,TA,Y,0,138,0,0,0,0,GdWo,WD ,Abnorml,160000
80,RL,85,13400,Reg,Inside,1Fam,SLvl,5,5,1966,Gable,VinylSd,1047,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,TA,Y,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,Gd,RFn,2,484,TA,Y,0,0,0,0,0,0,GdWo,WD ,Normal,159950
80,RL,83,10184,Reg,Inside,1Fam,SLvl,6,5,1963,Gable,HdBoard,379,TA,TA,CBlock,TA,TA,Av,ALQ,580,Unf,0,503,1083,TA,Y,1146,0,0,1146,0,1,1,0,3,1,TA,6,Typ,Gd,Unf,1,294,TA,Y,345,75,0,0,0,0,NA,WD ,Normal,165000
50,RL,77,9786,IR1,Inside,1Fam,1.5Fin,6,7,1962,Gable,Wd Sdng,0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,TA,Y,1085,649,0,1734,0,0,1,1,3,1,Gd,7,Typ,Gd,RFn,2,440,TA,Y,0,0,0,0,128,0,GdPrv,WD ,Normal,159000
20,RL,77,9510,Reg,Inside,1Fam,1Story,6,5,1962,Gable,HdBoard,161,TA,TA,CBlock,TA,TA,No,ALQ,701,Unf,0,434,1135,Ex,Y,1207,0,0,1207,0,0,1,1,3,1,TA,6,Typ,NA,RFn,1,264,TA,Y,0,240,0,0,0,0,NA,WD ,Normal,147000
20,RL,66,7800,IR1,Inside,1Fam,1Story,5,5,1964,Gable,Wd Sdng,0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,TA,Y,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,NA,Unf,1,288,TA,Y,0,0,0,0,0,0,NA,WD ,Abnorml,115000
20,RL,79,8910,Reg,Corner,1Fam,1Story,6,6,1959,Hip,BrkFace,0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,0,655,Ex,Y,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,Fa,Fin,2,539,TA,Y,0,0,192,0,0,0,NA,WD ,Normal,159500
20,RL,60,7332,Reg,Inside,1Fam,1Story,6,6,1959,Gable,WdShing,207,TA,TA,CBlock,TA,TA,No,BLQ,414,Unf,0,450,864,Ex,Y,864,0,0,864,1,0,1,0,2,1,Gd,4,Typ,NA,Unf,1,288,TA,Y,168,0,0,0,0,0,NA,WD ,Abnorml,120000
20,RL,73,7100,IR1,Corner,1Fam,1Story,5,7,1957,Gable,WdShing,0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,TA,Y,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,NA,Unf,1,308,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,129900
20,RL,80,10800,Reg,Inside,1Fam,1Story,6,6,1961,Gable,HdBoard,104,TA,TA,CBlock,TA,TA,No,Rec,913,Unf,0,400,1313,TA,Y,1773,0,0,1773,1,0,2,0,3,1,TA,6,Min2,TA,RFn,2,418,TA,Y,355,98,0,0,144,0,NA,WD ,Normal,183000
20,RL,86,11650,Reg,Corner,1Fam,1Story,7,5,1959,Hip,Plywood,58,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Gd,Y,1472,0,0,1472,0,0,2,0,2,1,Gd,5,Typ,Gd,Unf,2,484,TA,Y,0,68,0,0,227,0,NA,WD ,Normal,157500
60,RL,0,18275,IR1,Inside,1Fam,2Story,7,8,1962,Gable,Plywood,0,TA,TA,CBlock,TA,TA,Gd,ALQ,636,Unf,0,802,1438,TA,Y,1900,548,0,2448,1,0,3,0,3,1,TA,9,Typ,Gd,RFn,2,441,TA,Y,520,102,0,0,0,0,NA,WD ,Normal,277500
20,RL,47,16321,IR1,CulDSac,1Fam,1Story,5,6,1957,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,TA,Y,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,Gd,RFn,1,319,TA,Y,288,258,0,0,0,0,NA,WD ,Normal,207500
50,RL,60,12144,Reg,Inside,1Fam,1.5Fin,4,6,1950,Gable,BrkComm,0,TA,TA,CBlock,TA,TA,No,Rec,455,Unf,0,455,910,Gd,Y,910,611,0,1521,0,0,1,1,3,1,Gd,6,Min2,NA,Unf,1,597,Fa,Y,199,0,168,0,0,0,NA,WD ,Normal,147500
50,RL,60,10800,Reg,Inside,1Fam,1.5Fin,4,4,1949,Gable,AsbShng,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,720,720,TA,N,720,472,0,1192,0,0,1,1,4,1,TA,6,Typ,NA,NA,0,0,NA,Y,0,0,0,0,0,0,NA,WD ,Abnorml,135000
20,RL,60,7200,Reg,Inside,1Fam,1Story,5,7,1950,Hip,Wd Sdng,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,TA,Y,1040,0,0,1040,0,0,1,0,2,1,TA,5,Typ,NA,Unf,2,625,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,109500
20,RL,60,7200,Reg,Inside,1Fam,1Story,4,5,1950,Gable,BrkFace,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,TA,Y,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,NA,Unf,2,420,TA,Y,0,29,0,0,0,0,NA,WD ,Normal,109900
20,RL,70,7560,Reg,Inside,1Fam,1Story,5,5,1959,Gable,BrkFace,0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,TA,Y,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,NA,RFn,1,286,TA,Y,140,0,252,0,0,0,GdWo,WD ,Normal,133700
90,RL,60,8544,Reg,Corner,Duplex,1Story,3,4,1950,Gable,BrkFace,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Fa,N,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,NA,Unf,2,400,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,81400
90,RL,0,8544,Reg,Inside,Duplex,1Story,3,4,1949,Gable,Stucco,340,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Fa,N,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,NA,Unf,2,400,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,87500
90,RL,60,8544,Reg,Inside,Duplex,1Story,3,4,1950,Gable,Stucco,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,Gd,N,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,NA,Unf,2,400,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,93500
90,RL,75,8512,Reg,Corner,Duplex,1Story,5,5,1960,Hip,BrkFace,0,TA,TA,CBlock,TA,Fa,No,Unf,0,Unf,0,1556,1556,TA,Y,1556,0,0,1556,0,0,2,0,4,2,TA,8,Typ,NA,NA,0,0,NA,Y,0,0,0,0,0,0,NA,WD ,Normal,119000
20,RL,70,7945,Reg,Inside,1Fam,1Story,5,6,1959,Gable,BrkFace,0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,Ex,Y,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,NA,RFn,1,300,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,141000
20,RL,70,7000,Reg,Inside,1Fam,1Story,5,4,1961,Hip,BrkFace,0,TA,TA,CBlock,TA,TA,No,GLQ,781,Unf,0,369,1150,TA,Y,1150,0,0,1150,0,0,1,0,3,1,TA,6,Typ,NA,RFn,1,288,TA,Y,0,0,0,0,162,0,NA,WD ,Normal,146000
60,RL,69,7590,Reg,Inside,1Fam,2Story,6,5,1966,Gable,VinylSd,266,TA,TA,CBlock,TA,TA,No,BLQ,512,Unf,0,148,660,TA,Y,660,688,0,1348,0,0,1,1,3,1,TA,6,Typ,Fa,RFn,2,453,TA,Y,188,108,0,0,0,0,NA,WD ,Normal,155000
85,RL,69,10205,IR1,Inside,1Fam,SFoyer,5,5,1962,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,TA,Y,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,NA,Unf,1,300,TA,Y,150,72,0,0,0,0,NA,WD ,Normal,134500
20,RL,74,7400,Reg,Corner,1Fam,1Story,7,6,1962,Gable,Wd Sdng,0,TA,TA,CBlock,TA,TA,No,LwQ,809,Unf,0,236,1045,Gd,Y,1045,0,0,1045,1,0,1,0,3,1,TA,6,Typ,NA,Unf,2,528,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,120000
20,RL,70,7000,Reg,Inside,1Fam,1Story,5,6,1962,Gable,Wd Sdng,0,TA,TA,CBlock,TA,TA,No,BLQ,468,Unf,0,396,864,Gd,Y,864,0,0,864,0,1,1,0,3,1,TA,5,Typ,NA,Unf,1,336,TA,Y,0,0,0,0,0,0,GdWo,WD ,Normal,105000
190,RL,70,7000,Reg,Inside,2fmCon,SFoyer,5,5,1962,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,Av,ALQ,953,Unf,0,72,1025,TA,Y,1025,0,0,1025,1,0,1,0,3,1,TA,6,Typ,NA,NA,0,0,NA,Y,96,80,0,0,0,0,NA,WD ,Normal,124000
70,RM,62,9856,Reg,Corner,1Fam,2Story,5,8,1900,Hip,CemntBd,0,Gd,Gd,PConc,Fa,TA,No,Unf,0,Unf,0,716,716,Ex,Y,1007,1007,0,2014,0,0,2,0,5,1,TA,8,Typ,NA,Unf,2,624,TA,Y,0,72,167,0,0,0,NA,WD ,Normal,169000
70,RM,57,9906,Reg,Inside,1Fam,2Story,4,4,1925,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,686,686,Fa,N,810,518,0,1328,0,0,1,0,3,1,TA,8,Typ,NA,Unf,1,210,TA,Y,0,172,60,0,0,0,NA,WD ,Family,107000
50,RM,60,9600,Reg,Inside,1Fam,1.5Fin,5,6,1948,Gable,MetalSd,264,TA,TA,CBlock,TA,TA,No,Rec,276,Unf,0,936,1212,Gd,Y,1226,442,0,1668,1,0,1,0,3,1,TA,6,Typ,NA,Unf,1,240,TA,Y,0,0,140,0,0,0,NA,WD ,Normal,135000
50,RM,60,5520,Reg,Corner,1Fam,1.5Fin,4,6,1920,Gable,Wd Sdng,0,TA,TA,PConc,TA,Fa,No,LwQ,284,Unf,0,863,1147,TA,N,1147,510,0,1657,0,0,1,0,4,1,Fa,9,Typ,TA,Unf,1,162,Fa,N,0,0,0,0,0,0,NA,WD ,Normal,111500
50,RM,60,9600,Reg,Inside,1Fam,1.5Fin,6,8,1900,Gable,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,Rec,381,Unf,0,399,780,Ex,Y,940,476,0,1416,0,1,1,0,3,1,Gd,7,Typ,NA,Unf,2,400,TA,Y,0,24,0,0,0,0,NA,WD ,Normal,156500
70,RM,60,9600,Reg,Inside,1Fam,2Story,7,7,1925,Gable,Wd Sdng,0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,Ex,Y,832,809,0,1641,0,1,1,1,3,1,Ex,6,Typ,Gd,Unf,2,546,Fa,Y,0,0,234,0,0,0,NA,WD ,Normal,178000
70,RM,58,6451,Reg,Inside,1Fam,2Story,7,7,1900,Gable,AsbShng,0,TA,TA,Stone,TA,TA,No,Rec,208,Unf,0,504,712,Gd,Y,848,580,0,1428,1,0,1,0,4,1,TA,7,Typ,NA,Fin,2,576,TA,Y,264,0,84,0,0,0,NA,WD ,Normal,139900
70,RM,66,3960,Reg,Inside,1Fam,2Story,7,8,1930,Gable,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,502,502,TA,N,502,502,0,1004,0,0,1,0,2,1,Gd,5,Typ,Po,Unf,1,200,Fa,N,280,0,68,0,0,0,MnPrv,WD ,Normal,105000
30,RM,70,5684,Reg,Inside,1Fam,1Story,6,8,1930,Hip,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,813,813,Ex,Y,813,0,0,813,0,0,1,0,2,1,Gd,5,Typ,NA,Unf,1,270,Fa,N,0,113,0,0,0,0,NA,WD ,Normal,110000
190,RM,56,7745,Reg,Inside,2fmCon,1.5Fin,4,6,1900,Gable,MetalSd,0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,938,938,Gd,N,1084,867,0,1951,0,0,2,0,4,2,Fa,9,Typ,NA,Unf,2,576,TA,P,0,6,28,0,0,0,NA,WD ,Normal,111500
30,RM,56,7741,Reg,Inside,1Fam,1Story,6,5,1924,Gable,MetalSd,0,TA,TA,BrkTil,TA,Fa,No,BLQ,143,Rec,72,817,1032,Gd,N,1032,0,0,1032,0,0,1,0,2,1,TA,5,Typ,NA,Unf,1,280,TA,Y,0,0,112,0,0,0,MnPrv,COD,Abnorml,108000
30,RM,50,5633,Reg,Inside,1Fam,1Story,5,7,1925,Gable,MetalSd,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,844,844,TA,Y,844,0,0,844,0,0,1,0,2,1,TA,5,Typ,NA,Unf,1,216,TA,N,50,81,123,0,0,0,NA,WD ,Normal,111500
70,RM,50,9000,Reg,Corner,1Fam,2Story,5,6,1880,Gable,VinylSd,0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,TA,Y,1089,661,0,1750,0,0,1,0,3,1,Ex,8,Typ,NA,Unf,1,240,Fa,N,0,0,293,0,0,0,MnPrv,WD ,Abnorml,124000
20,RM,60,7200,Reg,Inside,1Fam,1Story,4,5,1950,Gable,MetalSd,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,576,576,Ex,Y,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,NA,RFn,1,528,TA,Y,0,0,0,0,115,0,NA,COD,Normal,105000
50,RM,40,4400,Reg,Inside,1Fam,1.5Fin,6,8,1920,Gable,Stucco,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,648,648,TA,Y,734,384,0,1118,0,0,1,0,2,1,TA,6,Typ,NA,Unf,2,440,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,116000
70,RM,42,7614,Reg,Inside,1Fam,2Story,3,5,1905,Gable,MetalSd,0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,0,738,738,Gd,Y,714,662,0,1376,0,0,1,0,2,1,TA,7,Typ,NA,Unf,1,216,TA,N,0,0,104,0,225,0,NA,WD ,Normal,96900
190,RM,50,6000,Reg,Inside,2fmCon,1Story,5,7,1955,Hip,Wd Sdng,0,TA,TA,CBlock,TA,TA,Av,GLQ,576,Unf,0,384,960,TA,Y,960,0,0,960,1,0,1,0,3,1,TA,5,Typ,NA,Unf,2,576,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,135500
50,RM,50,6000,Reg,Inside,1Fam,1.5Fin,5,7,1924,Gable,MetalSd,145,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,Ex,Y,816,750,0,1566,0,0,1,1,5,1,Gd,7,Typ,NA,Unf,2,450,TA,Y,24,0,296,0,0,0,MnPrv,WD ,Normal,139000
30,RM,52,7830,Reg,Inside,1Fam,1Story,3,5,1921,Gable,AsbShng,0,TA,TA,BrkTil,Fa,TA,No,LwQ,416,Unf,0,76,492,TA,Y,492,0,0,492,1,0,1,0,1,1,TA,3,Typ,NA,Unf,1,200,Fa,N,0,0,78,0,0,0,NA,WD ,Normal,61500
50,RM,56,9576,Reg,Inside,1Fam,1.5Fin,6,7,1945,Gable,VinylSd,0,TA,TA,CBlock,Fa,TA,No,Rec,310,Unf,0,460,770,TA,Y,885,297,0,1182,0,0,1,1,3,1,TA,5,Typ,NA,Unf,1,378,Fa,Y,0,0,0,0,0,0,GdWo,WD ,Normal,120000
20,RM,49,5820,Reg,Inside,1Fam,1Story,3,8,1955,Gable,VinylSd,0,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,Ex,Y,1163,0,0,1163,1,0,1,0,3,1,TA,6,Typ,NA,Unf,1,220,Fa,Y,142,98,0,0,0,0,NA,WD ,Normal,126175
30,RM,48,5747,Reg,Inside,1Fam,1Story,3,4,1920,Gable,Wd Sdng,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,798,798,Gd,Y,840,0,0,840,0,0,1,0,2,1,Fa,5,Typ,NA,Unf,1,250,TA,N,112,0,0,0,0,0,NA,WD ,Normal,64000
190,RM,69,9142,Reg,Inside,2fmCon,2Story,6,8,1910,Gable,AsbShng,0,TA,Fa,Stone,Fa,TA,No,Unf,0,Unf,0,1020,1020,Gd,N,908,1020,0,1928,0,0,2,0,4,2,Fa,9,Typ,NA,Unf,1,440,Po,Y,0,60,112,0,0,0,NA,WD ,Normal,137000
70,RM,60,9600,Reg,Inside,1Fam,2Story,4,2,1900,Gable,AsbShng,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,1095,1095,Fa,N,1095,679,0,1774,1,0,2,0,4,2,TA,8,Min2,NA,Unf,3,779,Fa,N,0,0,90,0,0,0,NA,WD ,Normal,87000
75,RM,60,10800,Reg,Inside,1Fam,2.5Unf,7,7,1914,Gable,Wd Sdng,0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390,Unf,0,490,880,Fa,N,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,TA,Unf,2,320,TA,N,0,341,0,0,0,0,NA,WD ,Normal,163000
75,RM,70,6300,Reg,Corner,1Fam,2.5Unf,7,6,1910,Gable,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1226,1226,Ex,Y,1226,878,0,2104,0,0,2,0,5,1,TA,9,Typ,NA,Unf,2,432,Fa,P,0,341,88,0,0,0,NA,WD ,Normal,155000
50,RM,63,5000,Reg,Corner,1Fam,1.5Fin,5,4,1900,Gable,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,540,540,Gd,N,889,551,0,1440,0,0,1,0,3,1,TA,6,Typ,NA,Unf,1,352,Fa,Y,0,0,77,0,0,0,NA,WD ,Normal,79000
75,RM,65,8850,IR1,Corner,1Fam,2.5Unf,7,6,1916,Gable,MetalSd,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,Ex,Y,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,Gd,Unf,1,225,TA,Y,0,0,330,0,0,0,NA,ConLw,Normal,144000
70,RM,60,3600,Reg,Inside,1Fam,2Story,6,7,1910,Gable,VinylSd,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,684,684,Ex,N,684,684,0,1368,0,0,1,0,3,1,TA,7,Typ,NA,Unf,1,216,TA,N,0,158,0,0,0,0,NA,WD ,Normal,114504
70,RM,60,7200,Reg,Corner,1Fam,2Story,7,7,1920,Hip,Wd Sdng,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,596,Ex,Y,998,764,0,1762,1,0,1,1,4,1,Gd,8,Typ,NA,Unf,2,576,TA,N,36,0,221,0,0,0,NA,WD ,Normal,157000
30,RM,84,11340,Reg,Corner,1Fam,1Story,6,5,1923,Gable,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1200,1200,TA,Y,1200,0,0,1200,0,0,1,0,4,1,TA,7,Typ,NA,Unf,1,312,Fa,Y,0,0,228,0,0,0,NA,WD ,Family,125000
75,RM,90,22950,IR2,Inside,1Fam,2.5Fin,10,9,1892,Gable,Wd Sdng,0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1107,1107,Ex,Y,1518,1518,572,3608,0,0,2,1,4,1,Ex,12,Typ,TA,Unf,3,840,Ex,Y,0,260,0,0,410,0,GdPrv,WD ,Normal,475000
90,RM,33,5976,Reg,Inside,Duplex,2Story,5,7,1920,Hip,Wd Sdng,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,624,624,Gd,N,624,624,0,1248,0,0,2,0,2,2,TA,8,Typ,NA,NA,0,0,NA,N,0,130,256,0,0,0,NA,WD ,Normal,93500
20,RM,65,9750,Reg,Inside,1Fam,1Story,5,5,1958,Hip,HdBoard,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,960,Ex,Y,960,0,0,960,0,0,1,0,3,1,TA,5,Typ,NA,Unf,2,624,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,125000
50,C (all),63,4761,Reg,Corner,1Fam,1.5Unf,3,3,1918,Gable,Wd Sdng,0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,1020,1020,Fa,N,1020,0,0,1020,0,0,1,0,2,1,Fa,5,Typ,NA,NA,0,0,NA,N,0,0,105,0,0,0,NA,ConLD,Normal,64500
30,RL,0,7446,Reg,Corner,1Fam,1Story,4,5,1941,Gable,WdShing,0,TA,TA,CBlock,TA,TA,No,Rec,266,Unf,0,522,788,TA,Y,788,0,0,788,0,0,1,0,2,1,TA,4,Typ,TA,NA,0,0,NA,Y,0,0,0,0,0,0,GdWo,WD ,Abnorml,100000
50,RL,65,6435,Reg,Inside,1Fam,1.5Fin,6,5,1939,Gable,MetalSd,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,Gd,Y,972,605,0,1577,0,0,1,0,3,1,Fa,6,Typ,Gd,Unf,1,312,TA,Y,0,0,0,0,0,0,NA,WD ,Normal,140200
70,RL,69,11737,IR1,Inside,1Fam,2Story,6,7,1924,Gambrel,BrkComm,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,848,848,TA,N,1017,810,0,1827,0,0,1,0,2,1,TA,9,Typ,Gd,Unf,1,240,Fa,Y,27,36,42,0,0,0,GdPrv,WD ,Normal,202500
50,RM,50,5000,Reg,Corner,1Fam,1.5Fin,6,7,1947,Gable,CemntBd,0,TA,Gd,CBlock,TA,TA,No,ALQ,399,Unf,0,605,1004,Ex,Y,1004,660,0,1664,0,0,2,0,3,1,TA,7,Typ,Gd,Unf,2,420,TA,Y,0,24,36,0,0,0,NA,WD ,Normal,159000
190,RM,65,7800,Reg,Inside,2fmCon,1.5Fin,5,7,1939,Gable,MetalSd,0,TA,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,TA,Y,793,325,0,1118,1,0,1,0,3,1,TA,5,Typ,Gd,Unf,2,410,TA,Y,0,0,0,0,271,0,MnPrv,WD ,Normal,119900
50,RM,52,6240,Reg,Inside,1Fam,1.5Fin,6,6,1934,Gable,Wd Sdng,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,TA,Y,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,Gd,Unf,2,528,TA,Y,112,0,0,0,0,0,MnPrv,WD ,Normal,114500
50,RM,0,6240,Reg,Inside,1Fam,1.5Fin,5,4,1936,Gable,MetalSd,0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,896,896,Gd,Y,896,448,0,1344,0,0,1,0,3,1,TA,7,Typ,NA,Unf,1,240,Fa,Y,200,114,0,0,0,0,NA,WD ,Normal,115000
50,RM,51,6120,Reg,Inside,1Fam,1.5Fin,3,5,1930,Gable,AsbShng,0,Gd,TA,CBlock,TA,TA,No,Rec,347,Unf,0,381,728,Ex,Y,728,434,0,1162,1,0,1,0,3,1,TA,6,Typ,NA,Unf,1,258,Fa,Y,0,24,0,0,0,0,NA,ConLI,Abnorml,75000
30,RM,51,6120,Reg,Inside,1Fam,1Story,5,7,1925,Gable,MetalSd,0,TA,TA,BrkTil,TA,TA,No,Rec,489,Unf,0,279,768,TA,N,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,NA,Unf,1,450,TA,Y,0,0,112,0,120,0,MnPrv,WD ,Abnorml,88000
50,RM,52,6240,Reg,Inside,1Fam,1.5Fin,4,5,1947,Gable,AsbShng,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Gd,N,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,NA,NA,0,0,NA,N,0,0,0,0,0,0,NA,WD ,Normal,80500
50,RM,52,6240,Reg,Inside,1Fam,1.5Fin,5,6,1928,Gable,MetalSd,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,Ex,Y,1042,534,0,1576,0,0,1,0,3,1,TA,8,Typ,Gd,Unf,1,225,TA,Y,0,0,0,0,0,0,NA,WD ,Family,149000
50,RM,51,6120,Reg,Inside,1Fam,1.5Fin,5,7,1930,Gable,MetalSd,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,741,741,Gd,Y,741,583,0,1324,0,0,1,0,3,1,Gd,7,Typ,NA,Unf,1,180,Fa,Y,0,0,55,0,0,0,NA,WD ,Normal,110000
